2025-05-26 22:21:19,0.296
2025-05-26 22:21:23,0.789
2025-05-26 22:21:27,0.220
2025-05-26 22:21:37,0.557
2025-05-26 22:22:08,0.952
2025-05-26 22:22:11,0.419
2025-05-26 22:22:15,0.121
2025-05-26 22:22:24,0.578
2025-05-26 22:22:37,0.708
2025-05-26 22:22:56,0.446
2025-05-26 22:23:18,0.833
2025-05-26 22:24:59,0.179
2025-05-26 22:25:02,0.591
2025-05-26 22:25:06,0.631
2025-05-26 22:25:18,0.691
2025-05-26 22:25:31,0.834
2025-05-26 22:25:55,0.012
2025-05-26 22:38:59,0.335
2025-05-26 22:39:03,0.566
2025-05-26 22:39:06,0.117
2025-05-26 22:39:16,0.408
2025-05-26 22:40:24,0.414
2025-05-26 22:40:28,0.469
2025-05-26 22:40:31,0.674
2025-05-26 22:41:24,0.527
2025-05-26 22:41:28,0.014
2025-05-26 22:41:31,0.329
2025-05-26 22:43:30,0.361
2025-05-26 22:43:33,0.352
2025-05-26 22:43:37,0.286
2025-05-26 22:51:08,0.877
2025-05-26 22:51:12,0.506
2025-05-26 22:51:16,0.588
2025-05-26 22:51:19,0.717
2025-05-26 22:51:23,0.324
2025-05-26 22:51:27,0.023
2025-05-26 22:51:33,0.154
2025-05-26 22:51:36,0.682
2025-05-26 22:52:07,0.656
2025-05-26 22:52:11,0.247
2025-05-26 22:52:15,0.724
2025-05-26 22:52:25,0.875
2025-05-26 22:52:38,0.254
2025-05-26 22:52:58,0.187
2025-05-26 22:55:07,0.798
2025-05-26 22:55:10,0.264
2025-05-26 22:55:14,0.918
2025-05-26 22:55:26,0.932
2025-05-26 22:55:51,0.989
2025-05-26 22:55:55,0.055
2025-05-26 22:56:13,0.596
2025-05-26 22:56:20,0.988
2025-05-26 22:56:40,0.213
2025-05-26 23:02:00,0.126
2025-05-26 23:02:04,0.762
2025-05-26 23:02:07,0.035
2025-05-26 23:02:11,0.730
2025-05-26 23:02:15,0.181
2025-05-26 23:02:19,0.283
2025-05-26 23:02:24,0.961
2025-05-26 23:02:28,0.279
2025-05-26 23:02:40,0.557
2025-05-26 23:08:14,0.785
2025-05-26 23:08:18,0.458
2025-05-26 23:08:29,0.246
