2025-05-26 22:21:20,1
2025-05-26 22:21:24,1
2025-05-26 22:21:28,1
2025-05-26 22:21:39,1
2025-05-26 22:22:08,1
2025-05-26 22:22:12,1
2025-05-26 22:22:16,0
2025-05-26 22:22:35,0
2025-05-26 22:22:52,0
2025-05-26 22:22:58,1
2025-05-26 22:24:59,0
2025-05-26 22:25:03,1
2025-05-26 22:25:07,0
2025-05-26 22:25:18,0
2025-05-26 22:25:31,1
2025-05-26 22:25:55,1
2025-05-26 22:26:16,0
2025-05-26 22:39:00,1
2025-05-26 22:39:03,1
2025-05-26 22:39:07,1
2025-05-26 22:39:18,1
2025-05-26 22:40:25,0
2025-05-26 22:40:29,0
2025-05-26 22:40:32,1
2025-05-26 22:41:25,1
2025-05-26 22:41:28,1
2025-05-26 22:41:32,0
2025-05-26 22:43:30,0
2025-05-26 22:43:34,0
2025-05-26 22:43:38,1
2025-05-26 22:52:08,1
2025-05-26 22:52:12,0
2025-05-26 22:52:16,0
2025-05-26 22:52:34,1
2025-05-26 22:52:54,1
2025-05-26 22:55:07,1
2025-05-26 22:55:11,0
2025-05-26 22:55:15,0
2025-05-26 22:55:26,1
2025-05-26 22:55:51,1
2025-05-26 22:55:55,0
2025-05-26 22:56:13,1
2025-05-26 22:56:20,0
2025-05-26 22:56:40,1
2025-05-26 23:08:30,1
