2025-05-26 22:21:19,0.225
2025-05-26 22:21:23,0.639
2025-05-26 22:21:26,0.809
2025-05-26 22:21:30,0.285
2025-05-26 22:22:07,0.143
2025-05-26 22:22:11,0.743
2025-05-26 22:22:15,0.074
2025-05-26 22:22:24,0.095
2025-05-26 22:22:37,0.370
2025-05-26 22:22:56,0.170
2025-05-26 22:23:18,0.548
2025-05-26 22:24:58,0.787
2025-05-26 22:25:02,0.911
2025-05-26 22:25:06,0.316
2025-05-26 22:25:09,0.851
2025-05-26 22:25:29,0.799
2025-05-26 22:25:50,0.752
2025-05-26 22:25:57,0.084
2025-05-26 22:38:58,0.769
2025-05-26 22:39:02,0.462
2025-05-26 22:39:06,0.701
2025-05-26 22:39:10,0.928
2025-05-26 22:39:28,0.624
2025-05-26 22:40:23,0.877
2025-05-26 22:40:27,0.495
2025-05-26 22:40:31,0.220
2025-05-26 22:41:23,0.727
2025-05-26 22:41:27,0.556
2025-05-26 22:41:31,0.472
2025-05-26 22:43:29,0.647
2025-05-26 22:43:33,0.084
2025-05-26 22:43:36,0.332
2025-05-26 22:52:07,0.311
2025-05-26 22:52:11,0.109
2025-05-26 22:52:15,0.858
2025-05-26 22:52:19,0.679
2025-05-26 22:52:37,0.598
2025-05-26 22:52:57,0.365
2025-05-26 22:53:16,0.810
2025-05-26 22:55:06,0.900
2025-05-26 22:55:09,0.431
2025-05-26 22:55:13,0.350
2025-05-26 22:55:17,0.979
2025-05-26 22:55:40,0.099
2025-05-26 22:55:53,0.172
2025-05-26 22:56:11,0.512
2025-05-26 22:56:15,0.800
2025-05-26 22:56:35,0.752
2025-05-26 22:56:57,0.806
2025-05-26 23:02:40,0.065
2025-05-26 23:08:29,0.520
