2025-05-26 22:21:19,0.534
2025-05-26 22:21:23,0.969
2025-05-26 22:21:27,0.740
2025-05-26 22:21:36,0.673
2025-05-26 22:22:08,0.226
2025-05-26 22:22:11,0.838
2025-05-26 22:22:15,0.372
2025-05-26 22:22:27,0.281
2025-05-26 22:22:39,0.433
2025-05-26 22:22:57,0.256
2025-05-26 22:24:59,0.804
2025-05-26 22:25:02,0.970
2025-05-26 22:25:06,0.860
2025-05-26 22:25:16,0.949
2025-05-26 22:25:29,0.705
2025-05-26 22:25:51,0.481
2025-05-26 22:25:58,0.303
2025-05-26 22:38:59,0.276
2025-05-26 22:39:03,0.604
2025-05-26 22:39:06,0.773
2025-05-26 22:39:16,0.843
2025-05-26 22:40:24,0.788
2025-05-26 22:40:28,0.694
2025-05-26 22:40:32,0.589
2025-05-26 22:41:24,0.554
2025-05-26 22:41:28,0.105
2025-05-26 22:41:32,0.819
2025-05-26 22:43:30,0.787
2025-05-26 22:43:33,0.446
2025-05-26 22:43:37,0.338
2025-05-26 22:52:08,0.992
2025-05-26 22:52:12,0.934
2025-05-26 22:52:15,0.273
2025-05-26 22:52:27,0.218
2025-05-26 22:52:38,0.199
2025-05-26 22:52:58,0.139
2025-05-26 22:55:06,0.482
2025-05-26 22:55:10,0.622
2025-05-26 22:55:14,0.755
2025-05-26 22:55:22,0.240
2025-05-26 22:55:46,0.181
2025-05-26 22:55:54,0.592
2025-05-26 22:56:12,0.626
2025-05-26 22:56:16,0.343
2025-05-26 22:56:37,0.661
2025-05-26 23:08:29,0.805
