2025-05-26 22:21:19,0.486
2025-05-26 22:21:23,0.799
2025-05-26 22:21:26,0.129
2025-05-26 22:21:30,0.236
2025-05-26 22:22:07,0.997
2025-05-26 22:22:11,0.020
2025-05-26 22:22:15,0.167
2025-05-26 22:22:18,0.010
2025-05-26 22:22:37,0.170
2025-05-26 22:22:56,0.466
2025-05-26 22:23:16,0.649
2025-05-26 22:24:58,0.498
2025-05-26 22:25:02,0.869
2025-05-26 22:25:05,0.729
2025-05-26 22:25:09,0.658
2025-05-26 22:25:29,0.508
2025-05-26 22:25:50,0.980
2025-05-26 22:25:57,0.478
2025-05-26 22:38:58,0.417
2025-05-26 22:39:02,0.755
2025-05-26 22:39:06,0.951
2025-05-26 22:39:16,0.704
2025-05-26 22:39:29,0.494
2025-05-26 22:40:24,0.352
2025-05-26 22:40:27,0.716
2025-05-26 22:40:31,0.528
2025-05-26 22:41:23,0.226
2025-05-26 22:41:27,0.988
2025-05-26 22:41:31,0.972
2025-05-26 22:43:29,0.404
2025-05-26 22:43:33,0.621
2025-05-26 22:43:36,0.557
2025-05-26 22:52:07,0.732
2025-05-26 22:52:11,0.997
2025-05-26 22:52:14,0.527
2025-05-26 22:52:18,0.590
2025-05-26 22:52:37,0.447
2025-05-26 22:52:57,0.414
2025-05-26 22:53:16,0.169
2025-05-26 22:55:06,0.756
2025-05-26 22:55:10,0.779
2025-05-26 22:55:13,0.692
2025-05-26 22:55:17,0.287
2025-05-26 22:55:40,0.968
2025-05-26 22:55:54,0.170
2025-05-26 22:56:11,0.143
2025-05-26 22:56:15,0.006
2025-05-26 22:56:35,0.984
2025-05-26 22:56:57,0.870
2025-05-26 22:57:06,0.976
2025-05-26 23:02:40,0.993
2025-05-26 23:08:28,0.355
